,Unnamed: 0,producto,precio,precio_rel,link,oferta,Q,precio_medida,medida,Q_medida,precio_medida1,precio_medida2
2967,2967,STOVIT pure de manzana frasco 370 gr,1.05,2.84/Kg,https://www.dia.es/compra-online/despensa/cf?page=89&disp=,0, 370 gr,2.84,Kg,0.37,2.84,2.84
2968,2968,LA VIEJA FABRICA mermelada de fresa cero frasco 280 gr,2.65,9.46/Kg,https://www.dia.es/compra-online/despensa/cf?page=89&disp=,0, 280 gr,9.46,Kg,0.28,9.46,9.46
2969,2969,LA VIEJA FABRICA mermelada de ciruela cero frasco 280 gr,2.65,9.46/Kg,https://www.dia.es/compra-online/despensa/cf?page=89&disp=,0, 280 gr,9.46,Kg,0.28,9.46,9.46
2970,2970,DIA LACTEA petit de fresa pack 6 unidades 50 gr,0.65,2.17/Kg,https://www.dia.es/compra-online/despensa/cf?page=89&disp=,0, 6 unidades 50 gr,2.17,Kg,0.3,2.17,2.17
2971,2971,EL MOLINO DE DIA reganas bolsa 250 gr,0.75,3.00/Kg,https://www.dia.es/compra-online/despensa/cf?page=89&disp=,0, 250 gr,3.00,Kg,0.25,3.00,3.0
2972,2972,PATAKS salsa tikka masala frasco 450 gr,3.05,6.78/Kg,https://www.dia.es/compra-online/despensa/cf?page=89&disp=,0, 450 gr,6.78,Kg,0.45,6.78,6.78
2973,2973,LU PRINCIPE barrita de cereales y chocolate caja 125 gr,2.09,16.72/Kg,https://www.dia.es/compra-online/despensa/cf?page=89&disp=,0, 125 gr,16.72,Kg,0.125,16.72,16.72
2974,2974,MENTOS chicles sabor menta pure fresh bote 60 gr,2.79,46.50/Kg,https://www.dia.es/compra-online/despensa/cf?page=89&disp=,0, 60 gr,46.50,Kg,0.06,46.50,46.5
2975,2975,LUENGO garbanzo cocido ecologico frasco 400 gr,1.95,3.42/Kg,https://www.dia.es/compra-online/despensa/cf?page=89&disp=,0, 400 gr,3.42,Kg,0.57,3.42,3.42
2976,2976,LUENGO alubia blanca cocida ecologica frasco 400 gr,1.95,3.42/Kg,https://www.dia.es/compra-online/despensa/cf?page=89&disp=,0, 400 gr,3.42,Kg,0.57,3.42,3.42
2977,2977,DIA ICEBERG chicle sabor menta fuerte sin azucar bolsa 45 gr,0.85,18.97/Kg,https://www.dia.es/compra-online/despensa/cf?page=89&disp=,0, 45 gr,18.97,Kg,0.045,18.97,18.97
2978,2978,LOTUS galleta caramelizada paquete 250 gr,1.69,6.76/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 250 gr,6.76,Kg,0.25,6.76,6.76
2979,2979,VALOR cacao puro 100% natural en polvo bote 250 gr,3.95,15.80/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 250 gr,15.80,Kg,0.25,15.80,15.8
2980,2980,DIA LACTEA mantequilla con sal envase 250 gr,1.69,6.76/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 250 gr,6.76,Kg,0.25,6.76,6.76
2981,2981,DIA ALMAZARA DEL OLIVAR aceite de oliva virgen extra hojiblanca botella 500 ml,3.45,6.90/l,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 500 ml,6.90,l,0.5,6.90,6.9
2982,2982,CIDACOS guisantes lata 250 gr,1.09,4.36/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 250 gr,4.36,Kg,0.25,4.36,4.36
2983,2983,DIA ARROZONA mezcla de 3 arroces paquete 1 kg,2.25,2.25/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 3 arroces paquete 1 kg,2.25,Kg,1.0,2.25,2.25
2984,2984,COREN pate de jamon tarro 160 gr,0.97,6.06/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 160 gr,6.06,Kg,0.16,6.06,6.06
2985,2985,MENTOS chicles sabor full fruit bote 60 gr,2.79,46.50/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 60 gr,46.50,Kg,0.06,46.50,46.5
2986,2986,DIA VEGECAMPO cocktail de aceitunas frasco 400 gr,1.85,4.63/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 400 gr,4.63,Kg,0.4,4.63,4.63
2987,2987,DIA VEGECAMPO guisantes medianos lata 250 gr,0.69,2.76/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 250 gr,2.76,Kg,0.25,2.76,2.76
2988,2988,DIA VEGECAMPO aceitunas gazpacha frasco 410 gr,1.95,4.76/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 410 gr,4.76,Kg,0.41,4.76,4.76
2989,2989,MENTOS chicles sabor sandia bote 60 gr,2.79,46.50/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 60 gr,46.50,Kg,0.06,46.50,46.5
2990,2990,DIA GALLETECA sticks de galleta con chocolate negro caja 75 gr,1.05,14.00/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 75 gr,14.00,Kg,0.075,14.00,14.0
2991,2991,DIA VEGECAMPO aceitunas estilo casero frasco 410 gr,2.09,5.10/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 410 gr,5.10,Kg,0.41,5.10,5.1
2992,2992,CASA TARRADELLAS pate de finas hierbas y pimienta tarro 2 x 125 gr,1.95,7.80/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 2 x 125 gr,7.80,Kg,0.25,7.80,7.8
2993,2993,DIA VEGECAMPO aceituna gordal alinada sin hueso frasco 340 gr,2.35,6.91/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 340 gr,6.91,Kg,0.34,6.91,6.91
2994,2994,DR OETKER cacao en polvo especial reposteria caja 100 gr,1.99,19.90/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 100 gr,19.90,Kg,0.1,19.90,19.9
2995,2995,NAKD barrita de cereales con caramelo y sal caja 4 x 35 gr,2.95,21.07/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 4 x 35 gr,21.07,Kg,0.14,21.07,21.07
2996,2996,DIA VEGECAMPO aceituna pelotin frasco 250 gr,1.05,4.20/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 250 gr,4.20,Kg,0.25,4.20,4.2
2997,2997,TROLLI golosinas dinorex bolsa 100 gr,1.05,10.50/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 100 gr,10.50,Kg,0.1,10.50,10.5
2998,2998,DIA LACTEA petit pouche de fresa pack 4 unidades 80 gr,1.29,4.03/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 4 unidades 80 gr,4.03,Kg,0.32,4.03,4.03
2999,2999,ALSUR ensalada de pimientos lata 355 gr,1.99,5.61/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 355 gr,5.61,Kg,0.355,5.61,5.61
3000,3000,DIA VEGECAMPO aceitunas chupadedos con hueso frasco 410 gr,2.09,5.10/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 410 gr,5.10,Kg,0.41,5.10,5.1
3001,3001,ALSUR mazorquitas de maiz frasco 190 gr,2.09,11.00/Kg,https://www.dia.es/compra-online/despensa/cf?page=90&disp=,0, 190 gr,11.00,Kg,0.19,11.00,11.0
3002,3002,EL MOLINO DE DIA picos rusticos con aceite de oliva bolsa 130 gr,1.45,11.15/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 130 gr,11.15,Kg,0.13,11.15,11.15
3003,3003,PEPPA PIG wafer rolls con crema de vainilla bolsa 150 gr,1.29,8.60/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 150 gr,8.60,Kg,0.15,8.60,8.6
3004,3004,EL MOLINO DE DIA coctel de picos bolsa 250 gr,0.95,3.80/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 250 gr,3.80,Kg,0.25,3.80,3.8
3005,3005,NICKELODEON surtido de gominolas variadas lata de corazon 90 gr (modelo aleatorio),2.99,33.22/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 90 gr (modelo aleatorio),33.22,Kg,0.09,33.22,33.22
3006,3006,NICKELODEON surtido de gominolas variadas estuche 90 gr (modelo aleatorio),2.99,33.22/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 90 gr (modelo aleatorio),33.22,Kg,0.09,33.22,33.22
3007,3007,DIA LACTEA leche fresca semidesnatada botella 1 lt,0.8,0.80/l,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 1 lt,0.80,l,1.0,0.80,0.8
3008,3008,DIA LACTEA leche fresca entera botella 1 lt,0.81,0.81/l,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 1 lt,0.81,l,1.0,0.81,0.81
3009,3009,TRIDENT chicle grageas sabor menta bolsa 44 gr,1.0,22.73/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 44 gr,22.73,Kg,0.044,22.73,22.73
3010,3010,FRESH MIX guacamole suave tarrina 200 gr,1.65,8.25/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 200 gr,8.25,Kg,0.2,8.25,8.25
3011,3011,TIC TAC caramelo fresh strong mint envase 12 gr,1.0,83.33/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 12 gr,83.33,Kg,0.012,83.33,83.33
3012,3012,GALLINA BLANCA caldo para paella mixta envase 1 lt,3.05,3.05/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 1 lt,3.05,Kg,1.0,3.05,3.05
3013,3013,MEXIFOODS tortillas de trigo integrales bolsa 8 unidades 320 gr,1.85,5.78/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 8 unidades 320 gr,5.78,Kg,0.32,5.78,5.78
3014,3014,EL MOLINO DE DIA piquitos bajo contenido en sal bolsa 250 gr,1.14,6.33/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 250 gr,6.33,Kg,0.18,6.33,6.33
3015,3015,ORBE mejillones en escabeche 20/30 piezas lata 69 gr,1.05,15.22/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 69 gr,15.22,Kg,0.069,15.22,15.22
3016,3016,DIA LACTEA petit de fresa y platano pack 6 unidades 50 gr,0.65,2.17/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 6 unidades 50 gr,2.17,Kg,0.3,2.17,2.17
3017,3017,EL MOLINO DE DIA pan viena integral 90 gr,0.22,0.22/ud,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 90 gr,0.22,ud,1.0,0.22,0.22
3018,3018,GOURMET CAZORLA pate de olivada tarro 110 gr,1.55,14.09/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 110 gr,14.09,Kg,0.11,14.09,14.09
3019,3019,KAIKU Caffe latte proteina vaso 370 ml,2.15,5.81/l,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 370 ml,5.81,l,0.37,5.81,5.81
3020,3020,KAIKU Caffe latte cappuccino vaso 370 ml,2.15,5.81/l,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 370 ml,5.81,l,0.37,5.81,5.81
3021,3021,GREFUSA papadelta original bolsa 73 gr,1.35,18.49/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 73 gr,18.49,Kg,0.073,18.49,18.49
3022,3022,VIDAL golosinas naturall sour fruit mix bolsa 180 gr,2.09,11.61/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 180 gr,11.61,Kg,0.18,11.61,11.61
3023,3023,DIA VEGECAMPO aceitunas alinadas frasco 410 gr,2.35,5.73/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 410 gr,5.73,Kg,0.41,5.73,5.73
3024,3024,VIDAL regaliz rayaditos sabor fresa y nata caja 300 gr,2.15,7.17/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 300 gr,7.17,Kg,0.3,7.17,7.17
3025,3025,MILKA chocolate con leche tableta 3 x 100 gr,2.79,9.30/Kg,https://www.dia.es/compra-online/despensa/cf?page=91&disp=,0, 3 x 100 gr,9.30,Kg,0.3,9.30,9.3
3026,3026,JUST LOADING barrita energetica flapjack con avena y cafe 60 gr,1.15,19.17/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 60 gr,19.17,Kg,0.06,19.17,19.17
3027,3027,DIA fructosa paquete 500 gr,2.19,4.38/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 500 gr,4.38,Kg,0.5,4.38,4.38
3028,3028,JUST LOADING bebida isotonica en polvo sabor limon caja 5 sobres,3.05,101.67/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 5 sobres,101.67,Kg,3.05,1,1.0
3029,3029,VEGA PAS mantecadas sin lactosa bolsa 600 gr,2.15,3.58/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 600 gr,3.58,Kg,0.601,3.58,3.58
3030,3030,DIA ALMAZARA DEL OLIVAR aceite de oliva virgen extra botella 500 ml,4.99,9.98/l,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 500 ml,9.98,l,0.5,9.98,9.98
3031,3031,CHUPA CHUPS flavour playlist XXL bolsa 174 gr,2.59,14.89/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 174 gr,14.89,Kg,0.174,14.89,14.89
3032,3032,DIA NATURMUNDO pistachos tostados con sal bolsa 250 gr,2.99,11.96/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 250 gr,11.96,Kg,0.25,11.96,11.96
3033,3033,DIA NATURMUNDO pistachos tostados sin sal bolsa 250 gr,2.99,11.96/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 250 gr,11.96,Kg,0.25,11.96,11.96
3034,3034,DIA NATURMUNDO nueces con cascara al natural bolsa 500 gr,2.99,5.98/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 500 gr,5.98,Kg,0.5,5.98,5.98
3035,3035,HORNO EL ANTEQUERANO mollete de Antequera mediano bolsa 4 uds 280 gr,1.19,4.25/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 4 uds 280 gr,4.25,Kg,0.28,4.25,4.25
3036,3036,DIASOL aceite refinado de girasol especial para freir botella 1 lt,1.79,1.79/l,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 1 lt,1.79,l,1.0,1.79,1.79
3037,3037,MARCILLA cafe molido Colombia paquete 200 gr,3.95,19.75/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 200 gr,19.75,Kg,0.2,19.75,19.75
3038,3038,MARCILLA cafe gran aroma mezcla en grano paquete 500 gr,6.69,13.38/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 500 gr,13.38,Kg,0.5,13.38,13.38
3039,3039,GALLO salsa de tomate a la parmesana frasco 350 gr,1.99,5.69/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 350 gr,5.69,Kg,0.35,5.69,5.69
3040,3040,HARIBO golosinas my flowers bolsa 150 gr,1.69,11.27/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 150 gr,11.27,Kg,0.15,11.27,11.27
3041,3041,JUST LOADING barrita proteica sabor brownie 35 gr,1.25,35.71/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 35 gr,35.71,Kg,0.035,35.71,35.71
3042,3042,KELLOGGS barrita de cereales extra choco estuche 128 gr,2.89,22.58/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 128 gr,22.58,Kg,0.128,22.58,22.58
3043,3043,TRAPA chocolate extrafino 80% Noir 0% azucares anadidos tableta 80 gr,1.05,13.13/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 80 gr,13.13,Kg,0.08,13.13,13.13
3044,3044,TRAPA chocolate con almendras 80% Noir 0% azucares anadidos tableta 175 gr,2.3,13.14/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 175 gr,13.14,Kg,0.175,13.14,13.14
3045,3045,TRAPA chocolate negro 95% tableta 80 gr,1.05,13.13/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 80 gr,13.13,Kg,0.08,13.13,13.13
3046,3046,DIA NATURMUNDO pipas peladas bolsa 200 gr,0.95,4.75/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 200 gr,4.75,Kg,0.2,4.75,4.75
3047,3047,TRAPA chocolate con frambuesa 74% tableta 80 gr,1.35,16.88/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 80 gr,16.88,Kg,0.08,16.88,16.88
3048,3048,HEINZ ketchup top down bote 700 gr,2.99,4.27/l,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 700 gr,4.27,l,0.7,4.27,4.27
3049,3049,DAMEL surtido de gominolas veganas de azucar bolsa 125 gr,1.35,10.80/Kg,https://www.dia.es/compra-online/despensa/cf?page=92&disp=,0, 125 gr,10.80,Kg,0.125,10.80,10.8
3050,3050,DAMEL surtido de gominolas  veganas brillo bolsa 125 gr,1.35,10.80/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 125 gr,10.80,Kg,0.125,10.80,10.8
3051,3051,CRISTALLINO chapata de cristal pack 2 unidades 190 gr,1.55,8.16/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 2 unidades 190 gr,8.16,Kg,0.19,8.16,8.16
3052,3052,DIA NATURMUNDO anacardo al natural bolsa 200 gr,2.69,13.45/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 200 gr,13.45,Kg,0.2,13.45,13.45
3053,3053,FIESTA caramelo blando lolipop bolsa 80 gr,1.45,18.13/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 80 gr,18.13,Kg,0.08,18.13,18.13
3054,3054,SUCHARD chocolate negro con almendras tableta 180 gr,2.45,13.61/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 180 gr,13.61,Kg,0.18,13.61,13.61
3055,3055,CARRETILLA tomate frito tradicional oliva frasco 550 gr,1.75,3.18/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 550 gr,3.18,Kg,0.55,3.18,3.18
3056,3056,DEL MONTE pina en rodajas en su jugo lata 510 gr,3.59,7.04/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 510 gr,7.04,Kg,0.51,7.04,7.04
3057,3057,DEL MONTE pina en rodajas en su jugo pack 3 latas 145 gr,3.79,8.71/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 3 latas 145 gr,8.71,Kg,0.435,8.71,8.71
3058,3058,MARCILLA cafe natural en grano paquete 500 gr,6.69,13.38/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 500 gr,13.38,Kg,0.5,13.38,13.38
3059,3059,DIA VEGECAMPO aceitunas negras con hueso lata 185 gr,0.75,4.05/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 185 gr,4.05,Kg,0.185,4.05,4.05
3060,3060,DIA VEGECAMPO aceitunas rellenas de jalapeno lata 150 gr,1.29,8.60/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 150 gr,8.60,Kg,0.15,8.60,8.6
3061,3061,DIA VEGECAMPO aceitunas rellenas de anchoa sin potenciador lata 130 gr,1.35,10.38/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 130 gr,10.38,Kg,0.13,10.38,10.38
3062,3062,DIA VEGECAMPO aceitunas rellenas de limon lata 150 gr,1.35,9.00/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 150 gr,9.00,Kg,0.15,9.00,9.0
3063,3063,ALPRO yogur de soja con mango sin azucares anadidos vaso 400 gr,2.19,5.48/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 400 gr,5.48,Kg,0.4,5.48,5.48
3064,3064,DIA CAPRICHOSO crema de chocolate y naranja tarrina 125 gr,0.99,7.92/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 125 gr,7.92,Kg,0.125,7.92,7.92
3065,3065,ALPRO yogur de soja con pina y fruta de la pasion sin azucares anadidos vaso 400 gr,2.19,5.48/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 400 gr,5.48,Kg,0.4,5.48,5.48
3066,3066,DIA CAPRICHOSO crema de chocolate y frambuesa tarrina 125 gr,0.99,7.92/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 125 gr,7.92,Kg,0.125,7.92,7.92
3067,3067,DIA VEGECAMPO aceituna rellena de anchoa pack 3 latas 150 gr,1.99,4.42/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 3 latas 150 gr,4.42,Kg,0.45,4.42,4.42
3068,3068,DIA LACTEA mantequilla con sal barqueta 250 gr,1.59,6.36/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 250 gr,6.36,Kg,0.25,6.36,6.36
3069,3069,DIA LACTEA mantequilla sin sal barqueta 250 gr,1.59,6.36/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 250 gr,6.36,Kg,0.25,6.36,6.36
3070,3070,DONETTES Kawaii estuche 8 uds 160 gr,1.99,12.44/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 8 uds 160 gr,12.44,Kg,0.16,12.44,12.44
3071,3071,DONUTS hermanos Torres naranja estuche 2 uds 152 gr,1.79,11.78/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 2 uds 152 gr,11.78,Kg,0.152,11.78,11.78
3072,3072,SUERTE AMPANERA kefir de cabra eco frasco 420 gr,2.85,6.79/Kg,https://www.dia.es/compra-online/despensa/cf?page=93&disp=,0, 420 gr,6.79,Kg,0.42,6.79,6.79
3073,3073,PRINGLES patatas fritas hot & spicy tubo 165 gr,2.1,12.73/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 165 gr,12.73,Kg,0.165,12.73,12.73
3074,3074,DIA VEGECAMPO aceituna verde en rodajas pack 3 latas 50 gr,1.55,10.33/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 3 latas 50 gr,10.33,Kg,0.15,10.33,10.33
3075,3075,DIA VEGECAMPO aceituna negra en rodajas pack 3 latas 50 gr,1.55,10.33/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 3 latas 50 gr,10.33,Kg,0.15,10.33,10.33
3076,3076,DIA FIDIAS yogur griego con nueces pack 4 unidades 125 gr,1.45,2.90/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 4 unidades 125 gr,2.90,Kg,0.5,2.90,2.9
3077,3077,DIA FIDIAS yogur griego con lima y limon pack 4 unidades 125 gr,1.45,2.90/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 4 unidades 125 gr,2.90,Kg,0.5,2.90,2.9
3078,3078,GALLINA BLANCA caldo casero de pollo 100% natural envase 1 lt,1.8,1.80/l,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 1 lt,1.80,l,1.0,1.80,1.8
3079,3079,GALLINA BLANCA caldo de cocido 100% natural envase 1 lt,1.8,1.80/l,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 1 lt,1.80,l,1.0,1.80,1.8
3080,3080,GALLINA BLANCA caldo de pescado 100% natural envase 1 lt,1.8,1.80/l,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 1 lt,1.80,l,1.0,1.80,1.8
3081,3081,GALLINA BLANCA caldo casero de verduras envase 1 lt ,1.8,1.80/l,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 1 lt ,1.80,l,1.0,1.80,1.8
3082,3082,GALLINA BLANCA caldo de pollo bajo en sal 100% natural envase 1 lt,1.8,1.80/l,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 1 lt,1.80,l,1.0,1.80,1.8
3083,3083,DIA LACTEA yogur natural pack 8 unidades 125 gr,0.95,0.95/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 8 unidades 125 gr,0.95,Kg,1.0,0.95,0.95
3084,3084,DIA LACTEA yogur natural azucarado pack 8 unidades 125 gr,0.97,0.97/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 8 unidades 125 gr,0.97,Kg,1.0,0.97,0.97
3085,3085,MULTICENTRUM vitagomis para ninos bote 30 uds,6.99,0.23/ud,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 30 uds,0.23,ud,30.391,0.23,0.23
3086,3086,MULTICENTRUM vitagomis energia bote 30 uds,6.99,0.23/ud,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 30 uds,0.23,ud,30.391,0.23,0.23
3087,3087,MULTICENTRUM vitagomis para adultos bote 30 uds,6.99,0.23/ud,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 30 uds,0.23,ud,30.391,0.23,0.23
3088,3088,DIA LACTEA leche entera ecologica envase 1 lt,1.09,1.09/l,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 1 lt,1.09,l,1.0,1.09,1.09
3089,3089,DIA LACTEA leche semidesnatada ecologica envase 1 lt,0.99,0.99/l,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 1 lt,0.99,l,1.0,0.99,0.99
3090,3090,GALLO helices 100% de lenteja roja paquete 250 gr,1.55,6.20/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 250 gr,6.20,Kg,0.25,6.20,6.2
3091,3091,KINDER barritas de chocolate envase 100 gr,1.59,15.90/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 100 gr,15.90,Kg,0.1,15.90,15.9
3092,3092,EL MOLINO DE DIA magdalenas supremas bolsa 300 gr,1.59,5.30/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 300 gr,5.30,Kg,0.3,5.30,5.3
3093,3093,DIA VEGECAMPO aceituna rellena de anchoa suave lata 150 gr,0.85,5.67/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 150 gr,5.67,Kg,0.15,5.67,5.67
3094,3094,NESCAFE farmers origins 3 Americas caja 10 capsulas 54 gr,3.39,62.78/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 3 Americas caja 10 capsulas 54 gr,62.78,Kg,0.054,62.78,62.78
3095,3095,BONNE MAMAN confitura de melocoton frasco 370 gr,2.39,6.46/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 370 gr,6.46,Kg,0.37,6.46,6.46
3096,3096,BONNE MAMAN confitura de fresa frasco 370 gr,2.39,6.46/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 370 gr,6.46,Kg,0.37,6.46,6.46
3097,3097,DANONE DANET natillas sabor vainilla con lacasitos pack 2 uds 122 gr,2.25,9.22/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 2 uds 122 gr,9.22,Kg,0.244,9.22,9.22
3098,3098,LOS SABORES DE LA ESTEBAN patatas fritas a la sarten bolsa 130 gr,1.55,11.92/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 130 gr,11.92,Kg,0.13,11.92,11.92
3099,3099,DIA CAPRICHOSO profiteroles tarrina 450 gr,2.99,6.64/Kg,https://www.dia.es/compra-online/despensa/cf?page=94&disp=,0, 450 gr,6.64,Kg,0.45,6.64,6.64
