,precio,precio_rel,producto,link,Q,precio_medida,medida,precio_medida2,precio_medida1,Q_medida
4355,2.59,2.59 /ud,Ambientador Armario Clasico Don Algodon,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888,,2.59 ,ud,,2.59 ,
4356,5.15,3.43 /m,Bayeta Multiusos Biodegradable de Fibra VILEDA Magic Rollo 1.5 m ,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888,,3.43 ,m,,3.43 ,
4357,3.25,3.25 /ud,Set de 5 Bandejas y 5 blondas de carton P&H 25x34 cm- Blancas,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888, 5 Bandejas y 5 blondas de carton P&H 25x34 cm- Blancas,3.25 ,ud,,3.25 ,
4358,2.3,1.15 /ud,Pinza antipolillas y antiacaros fragance ropa limpia Orion 2 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888, 2 ud.,1.15 ,ud,,1.15 ,
4359,6.45,1.29 /ud,Bayetas Multiusos Microfibras BALLERINA Collection BALLERINA5 ud ,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888,,1.29 ,ud,,1.29 ,
4360,6.49,0.13 /lavado,Detergente en polvo Colonia Active plus Flota 50 lavados,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888, 50 lavados,0.13 ,lavado,,0.13 ,
4361,1.8,0.90 /ud,Ambientador mini spray Colonia recambio Carrefour 2 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888, 2 ud.,0.90 ,ud,,0.90 ,
4362,14.95,0.24 /lavado,Detergente en polvo azul Wipp Express 62 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888, 62 lavados.,0.24 ,lavado,,0.24 ,
4363,2.45,1.22 /ud,Estropajo Mosaik Universale No Raya SPONTEX 2 ud - Multicolor,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888, 2 ud - Multicolor,1.22 ,ud,,1.22 ,
4364,8.39,11.19 /l,Gel desinfectante Calgon 750 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888, 750 ml.,11.19 ,l,,1,
4365,1.25,0.62 /ud,Colgador antipolillas lavanda Carrefour 2 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888, 2 ud.,0.62 ,ud,,0.62 ,
4366,3.75,25 /l,Limpiador de Metales Sidol 150 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888, 150 ml.,25 ,l,,25 ,
4367,2.99,2.99 /l,Cera para todo tipo de madera Carrefour 1 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888, 1 l.,2.99 ,l,,2.99 ,
4368,3.59,2.39 /l,Detergente liquido Volvone 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888,,2.39 ,l,,2.39 ,
4369,1.07,1.07 /l,Limpiacristales Carrefour 1 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888, 1 l.,1.07 ,l,,1.07 ,
4370,10.15,0.32 /lavado,Detergente en capsulas Nenuco Colon 32 ud. ,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888, 32 ud. ,0.32 ,lavado,,0.32 ,
4371,3.99,0.06 /lavado,Suavizante concentrado azul Flor 72 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=888, 72 lavados.,0.06 ,lavado,,0.06 ,
4372,2.23,8.92 /l,Ambientador frescor colonia Carrefour 250 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912, 250 ml.,8.92 ,l,,8.92 ,
4373,1.38,1.38 /ud,Ambientador electrico colonia recambio Essential Carrefour 1 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912, 1 ud.,1.38 ,ud,,1.38 ,
4374,5.69,0.19 /lavado,Detergente en capsulas Lago Azul Carrefour 30 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912, 30 ud.,0.19 ,lavado,,0.19 ,
4375,2.1,0.04 /ud,Set de 50 Cucharillas Madera NUPIK Naturgo ,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912, 50 Cucharillas Madera NUPIK Naturgo ,0.04 ,ud,,0.04 ,
4376,7.99,3.99 /ud,Ambientador electrico Flor Frescor Ropa recambio Air Wick 2 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912, 2 ud.,3.99 ,ud,,3.99 ,
4377,4.99,9.98 /100ml,Ambientador flor perfumada Clasico Don Algodon 50 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912, 50 ml.,9.98 ,100ml,,9.98 ,
4378,1.43,0.95 /l,Limpiahogar multisuperficies flores de amapola Carrefour 1.5 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912,,0.95 ,l,,0.95 ,
4379,1.67,3.34 /l,Betun en crema negro Kiwi 50 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912, 50 ml.,3.34 ,l,,3.34 ,
4380,1.89,1.89 /ud,Set 5 Bandejas de Aluminio CARREFOUR 2 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912, 5 Bandejas de Aluminio CARREFOUR 2 l.,1.89 ,ud,,1.89 ,
4381,8.39,8.39 /ud,Antihumedad percha ideal para armarios Humydry 1 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912, 1 ud.,8.39 ,ud,,8.39 ,
4382,4.18,4.18 /ud,Ambientador automatico Fresh Matic oasis turquesa recambio Air Wick 1 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912, 1 ud.,4.18 ,ud,,4.18 ,
4383,1.8,0.90 /ud,Ambientador mini spray Lavanda recambio Carrefour 2 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912, 2 ud.,0.90 ,ud,,0.90 ,
4384,2.49,0.06 /ud,Pajitas Flexibles Papel FACKELMANN 6x240 mm,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912,,0.06 ,ud,,0.06 ,
4385,5.99,5.99 /ud,Plumero MicrofibraElephant- Blanco,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912,,5.99 ,ud,,5.99 ,
4386,2.99,2990 /ud,Vela Taco 150x70 mm - Marfil,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912,,2990 ,ud,,2990 ,
4387,2.39,2.39 /ud,Cepillo para limpieza de rinconesRozenbal- Azul,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912,,2.39 ,ud,,2.39 ,
4388,5.49,2.74 /ud,2 FregonasExtra SPONTEX- Blanco,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912,,2.74 ,ud,,2.74 ,
4389,9.19,9.19 /ud,Cepillo Antichoque con Palo VILEDA 3 en 1,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912, 3 en 1,9.19 ,ud,,9.19 ,
4390,4.49,4.49 /ud,Ambientador electrico delicias de verano recambio Air Wick 1 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912, 1 ud.,4.49 ,ud,,4.49 ,
4391,1.92,0.96 /ud,Ambientador mini spray Flor de cerezo recambio Carrefour 2 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912, 2 ud.,0.96 ,ud,,0.96 ,
4392,1.6,1.60 /ud,Colgador wc perfume menta eucalipto con aceites esenciales Carrefour Eco Plantet 1 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912, 1 ud.,1.60 ,ud,,1.60 ,
4393,1.99,1.99 /ud,Cubode agua de Plastico Carrefour10 Litros - Translucido,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912,,1.99 ,ud,,1.99 ,
4394,13.0,6.50 /ud,Brita,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912,,6.50 ,ud,,6.50 ,
4395,3.99,0.06 /lavado,Suavizante concentrado azul Flor 72 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=912, 72 lavados.,0.06 ,lavado,,0.06 ,
4396,5.35,26.75 /l,Renovador del color ante & nubuck incoloro Kiwi 200 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 200 ml.,26.75 ,l,,1,
4397,4.5,2.25 /ud,Pack de 2 bombillas led con filamento estandar opal 4.5W(=40W) E27 470lm 2700K,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 2 bombillas led con filamento estandar opal 4.5W(=40W) E27 470lm 2700K,2.25 ,ud,,2.25 ,
4398,1.06,1.06 /100ml,Alcohol perfumado 96% Carrefour 100 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 100 ml.,1.06 ,100ml,,1.06 ,
4399,2.09,1.04 /ud,Colgador WC pino Carrefour Expert 2 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 2 ud.,1.04 ,ud,,1.04 ,
4400,7.65,1.53 /l,Lavaparabrisas Krafft Anti-Lluvia 5L,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936,,1.53 ,l,,1.53 ,
4401,1.81,7.24 /l,Insecticida antiacaros Carrefour 250 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 250 ml.,7.24 ,l,,7.24 ,
4402,4.85,0.48 /ud,10 Bolsas de basura de Plastico reciclado Handy Bag Resistente 100 Litros - Verde,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 100 Litros - Verde,0.48 ,ud,,0.48 ,
4403,1.82,36.40 /l,Crema de calzado con aplicador incoloro autobrillante Carrefour 50 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 50 ml.,36.40 ,l,,1,
4404,5.29,5.29 /ud,Ambientador un toque Lavanda recambio Glade by brise 2 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 2 ud.,5.29 ,ud,,5.29 ,
4405,2.69,1.34 /ud,Duo Salvaunas SPONTES Frotamax Verde,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936,,1.34 ,ud,,1.34 ,
4406,2.25,0.04 /ud,50 PalillosFACKELMANN Asia 15cm. - Madera,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936,,0.04 ,ud,,0.04 ,
4407,2.0,0.05 /ud,Panuelos humedos para manos y cara con aloe + vitamina E Water Fresh Gentle Kleenex 40 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 40 ud.,0.05 ,ud,,0.05 ,
4408,1.8,1.80 /ud,Ambientador mini spray Canela recambio Essential Carrefour 2 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 2 ud.,1.80 ,ud,,1.80 ,
4409,1.8,0.90 /ud,Ambientador mini spray flores blancas recambio Essential Carrefour 2 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 2 ud.,0.90 ,ud,,0.90 ,
4410,4.69,4.69 /ud,Fregona Tira Microfibra BAYECO,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936,,4.69 ,ud,,4.69 ,
4411,13.99,13.99 /ud,Cartucho de Tinta HP 304 – Negro,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 304 – Negro,13.99 ,ud,,1,
4412,3.35,3.35 /ud,Palo de Aluminio CARREFOUR 2.2x2.2x130 cm,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936,,3.35 ,ud,,3.35 ,
4413,19.95,19.95 /ud,Cartucho de Tinta HP 301 - Negro,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 301 - Negro,19.95 ,ud,,1,
4414,5.9,0.01 /ud,Paquete 500 Hojas 90 gr DIN A4 Ultra Blanco,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 500 Hojas 90 gr DIN A4 Ultra Blanco,0.01 ,ud,,0.01 ,
4415,4.05,8.10 /100ml,Ambientador flor perfumada fresa nata The Fruit Company 50 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 50 ml.,8.10 ,100ml,,8.10 ,
4416,4.15,2.07 /ud,Pack de 2 Pilas Especiales 2032 De Litio,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 2 Pilas Especiales 2032 De Litio,2.07 ,ud,,2.07 ,
4417,2.75,0.11 /ud,Antipolillas pastillas perfumadas 24 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 24 ud.,0.11 ,ud,,0.11 ,
4418,5.75,0.11 /lavado,Detergente liquido esencia para sonar Active Plus Flota 50 lavados,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 50 lavados,0.11 ,lavado,,0.11 ,
4419,2.25,0.11 /ud,Fregasuelos en capsulas Carrefour 20 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 20 ud.,0.11 ,ud,,0.11 ,
4420,3.99,0.06 /lavado,Suavizante concentrado azul Flor 72 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=936, 72 lavados.,0.06 ,lavado,,0.06 ,
4421,1.19,0.30 /ud,Gomas de Borrar Milan 4 uds,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960, 4 uds,0.30 ,ud,,0.30 ,
4422,5.19,2.59 /ud,Pilas Alcalinas D Duracell Plus. paquete de 2,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960,,2.59 ,ud,,2.59 ,
4423,9.09,0.40 /lavado,Detergente en capsulas sensacion Ariel 23 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960, 23 ud.,0.40 ,lavado,,0.40 ,
4424,4.59,4.59 /ud,Ambientador electrico campos de lavanda recambio 3volution Ambipur 3 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960, 3 ud.,4.59 ,ud,,4.59 ,
4425,3.1,0.26 /ud,Set de 12 Vasos de cafe con Leche Carton Nupik 250 cc,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960, 12 Vasos de cafe con Leche Carton Nupik 250 cc,0.26 ,ud,,0.26 ,
4426,2.09,1.04 /ud,Pilas Alcalinas de boton LR44 Duracell Especiales. paquete de 2,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960,,1.04 ,ud,,1.04 ,
4427,4.49,4.49 /ud,Ambientador electrico Flor recambio Air Wick 1 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960, 1 ud.,4.49 ,ud,,4.49 ,
4428,2.23,8.92 /l,Ambientador seychelles Carrefour 250 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960, 250 ml.,8.92 ,l,,8.92 ,
4429,1.45,1.45 /ud,Guantes de Latex BAYECO Protect Antibacterias Talla S - Azul,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960,,1.45 ,ud,,1.45 ,
4430,1.45,1.45 /ud,Guantes de Latex BAYECO Protect Antibacterias Talla L - Azul,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960,,1.45 ,ud,,1.45 ,
4431,3.29,3.29 /ud,Mechero liso ,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960,,3.29 ,ud,,3.29 ,
4432,9.99,9.99 /ud,Ambientador con difusor aceites esenciales con aroma a lavanda relajante Essential Mist aparato y recambio Air Wick 1 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960, 1 ud.,9.99 ,ud,,9.99 ,
4433,9.05,113.12 /l,Ambientador de varillas vainilla y magnolia del humalaya Botanica de Air Wick80 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960,,113.12 ,l,,1,
4434,4.5,0.45 /ud,Set de 10 Vasos Pinta de Plastico NUPIK 330 cc - Transparente,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960, 10 Vasos Pinta de Plastico NUPIK 330 cc - Transparente,0.45 ,ud,,0.45 ,
4435,5.19,2.59 /ud,Pack de 2 Pilas Alcalinas Uso Frecuente C Lr14 Ultra Plus,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960, 2 Pilas Alcalinas Uso Frecuente C Lr14 Ultra Plus,2.59 ,ud,,2.59 ,
4436,4.99,4.99 /ud,Rodillo Quitapelusas Scotch Brite - Bicolor,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960,,4.99 ,ud,,4.99 ,
4437,1.99,1990 /ud,Pala de Nylon CARREFOUR HOME - Gris,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960,,1990 ,ud,,1990 ,
4438,3.5,3.50 /ud,Mantel rollo de Papel NAVIDEÑO 5 mx1.20 m - Decorado,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960, 5 mx1.20 m - Decorado,3.50 ,ud,,3.50 ,
4439,5.55,5.55 /ud,Escoba de interior de CauchoRozenbal- Negro,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960,,5.55 ,ud,,5.55 ,
4440,3.35,3.35 /ud,Pack Mopa y 10 Gamuzas Atrapapolvo Desechables CARREFOUR,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960, 10 Gamuzas Atrapapolvo Desechables CARREFOUR,3.35 ,ud,,3.35 ,
4441,2.05,45.56 /l,Ambientador de varillas citronella Carrefour 45 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960, 45 ml.,45.56 ,l,,1,
4442,4.18,4.18 /ud,Ambientador automatico Fresh Matic lirio de luna y saten de seda recambio Air Wick 1 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960, 1 ud.,4.18 ,ud,,4.18 ,
4443,1.92,0.96 /ud,Ambientador mini spray Ropa limpia Essential Carrefour 2 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960, 2 ud.,0.96 ,ud,,0.96 ,
4444,2.19,29.20 /l,Grasa de caballo incolora para el calzado Bufalo 75 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960, 75 ml.,29.20 ,l,,1,
4445,3.99,0.06 /lavado,Suavizante concentrado azul Flor 72 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=960, 72 lavados.,0.06 ,lavado,,0.06 ,
4446,2.95,1.18 /100ml,Desodorante Spray Calzado Carrefour 250 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 250 ml.,1.18 ,100ml,,1.18 ,
4447,1.6,1.60 /ud,Estropajo con mango ROZENBAL - Verde,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984,,1.60 ,ud,,1.60 ,
4448,4.5,0.37 /kg,Briqueta Madera 12Kg,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984,,0.37 ,kg,,0.37 ,
4449,1.99,1.99 /ud,Cepillo de Fregar Carrefour - Gris,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984,,1.99 ,ud,,1.99 ,
4450,4.19,4.19 /ud,Ambientador electrico con recambio Relaxing Zen Glade 1 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 1 ud.,4.19 ,ud,,4.19 ,
4451,2.3,2.30 /ud,Pinza antipolillas perfume Lavanda Fresca Orion 2 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 2 ud.,2.30 ,ud,,2.30 ,
4452,0.7,0.70 /ud,Vaso HOME STYLE Chiquito Mini 23 cl - Transparente,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 23 cl - Transparente,0.70 ,ud,,0.70 ,
4453,12.5,0.52 /ud,Pack de 24 Pilas LR3 Basica Energizer,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 24 Pilas LR3 Basica Energizer,0.52 ,ud,,0.52 ,
4454,7.65,3.82 /ud,Ambientador automatico freshmatic white bouquet recambio Air Wick 2 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 2 ud.,3.82 ,ud,,3.82 ,
4455,4.2,0.42 /ud,Boligrafos Bic Cristal Azul 10 uds,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 10 uds,0.42 ,ud,,0.42 ,
4456,1.85,1.85 /ud,Ambientador para coche colonia Essential Carrefour 2 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 2 ud.,1.85 ,ud,,1.85 ,
4457,2.19,2.19 /ud,Plantillas de invierno Carrefour 1 par.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 1 par.,2.19 ,ud,,2.19 ,
4458,5.05,5.05 /ud,Ambientador de varillas aroma limpio Cristalinas 30 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 30 ml.,5.05 ,ud,,5.05 ,
4459,1.16,0.04 /ud,Insecticida electrico antimosquitos en pastillas Carrefour 30 ud.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 30 ud.,0.04 ,ud,,0.04 ,
4460,4.89,6.52 /l,Insecticida antirrastreros laca Carrefour 750 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 750 ml.,6.52 ,l,,6.52 ,
4461,3.49,2.49 /l,Abrillantador de suelos concentrado extra brillo Asevi 1.4 l.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984,,2.49 ,l,,2.49 ,
4462,5.65,14.12 /l,Limpiahogar multiusos Centella Pronto 400 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 400 ml.,14.12 ,l,,1,
4463,6.35,0.13 /lavado,Detergente liquido Active Plus Flota 50 lavados,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 50 lavados,0.13 ,lavado,,0.13 ,
4464,2.5,1.25 /ud,2 Estropajos con esponja Extreme SCOTCH BRITE - Morado,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984,,1.25 ,ud,,1.25 ,
4465,5.59,55.90 /l,Reparador normal para rayas y aranazos en la madera Ocedar 100 ml.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 100 ml.,55.90 ,l,,1,
4466,16.89,0.26 /lavado,Detergente liquido limpio y liso Wipp Express 66 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 66 lavados.,0.26 ,lavado,,0.26 ,
4467,6.69,0.48 /lavado,Potenciador de Perfume Suprême Pearls Magic Affair Vernel 14 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 14 lavados.,0.48 ,lavado,,0.48 ,
4468,1.79,59.67 /l,Contactceys Ceys 30ml,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984,,59.67 ,l,,1,
4469,3.19,3.19 /ud,Cepillo Ovalado Lavavajillas CARREFOUR - Gris,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984,,3.19 ,ud,,3.19 ,
4470,3.99,0.06 /lavado,Suavizante concentrado azul Flor 72 lavados.,https://www.carrefour.es/supermercado/limpieza-y-hogar/cat20005/c?offset=984, 72 lavados.,0.06 ,lavado,,0.06 ,
4471,1.99,0.03 /ud,Toallitas para bebe sin perfume ecologicas Carrefour Bio 64 ud.,https://www.carrefour.es/supermercado/bebe/cat20006/c?offset=24, 64 ud.,0.03 ,ud,,0.03 ,
4472,6.59,4.67 /kg,Tarrito de frutas variadas desde 4 meses Hero Baby pack de 6 unidades de 235 g.,https://www.carrefour.es/supermercado/bebe/cat20006/c?offset=24, 4 meses Hero Baby pack de 6 unidades de 235 g.,4.67 ,kg,,4.67 ,
4473,1.99,4.97 /kg,Preparado de fresa sin azucar anadido desde 6 meses ecologico My Carrefour Baby Bio sin gluten pack de 4 bolsitas de 100 g.,https://www.carrefour.es/supermercado/bebe/cat20006/c?offset=24, 6 meses ecologico My Carrefour Baby Bio sin gluten pack de 4 bolsitas de 100 g.,4.97 ,kg,,4.97 ,
4474,2.59,0.03 /ud,Gasas bebe para limpieza de ojos y cara Dytas 100 us.,https://www.carrefour.es/supermercado/bebe/cat20006/c?offset=24, 100 us.,0.03 ,ud,,0.03 ,
4475,6.25,5.21 /kg,Papilla 8 Cereales Nestle 1200 gr,https://www.carrefour.es/supermercado/bebe/cat20006/c?offset=24, 8 Cereales Nestle 1200 gr,5.21 ,kg,,5.21 ,
4476,1.15,4.89 /kg,Tarrito de zanahorias baby con ternera desde 6 meses Hero Baby sin aceite de palma 235 g.,https://www.carrefour.es/supermercado/bebe/cat20006/c?offset=24, 6 meses Hero Baby sin aceite de palma 235 g.,4.89 ,kg,,4.89 ,
4477,1.99,8.65 /kg,Tarrito Ternera Con Verduras Ecologica Smileat 230 grs,https://www.carrefour.es/supermercado/bebe/cat20006/c?offset=24, 230 grs,8.65 ,kg,,8.65 ,
4478,1.62,40.50 /kg,Snack de zanahoria y maiz desde 10 meses ecologico Hero Solo sin gluten 40 g.,https://www.carrefour.es/supermercado/bebe/cat20006/c?offset=24, 10 meses ecologico Hero Solo sin gluten 40 g.,40.50 ,kg,,1,
